trip_id,arrival_time,departure_time,stop_id,stop_sequence
4510_SH_UP,,05:30:00,1486,0
4510_SH_UP,,,1487,1
4510_SH_UP,,,3420,2
4510_SH_UP,,,1725,3
4510_SH_UP,,,1273,4
4510_SH_UP,,,3710,5
4510_SH_UP,,,2618,6
4510_SH_UP,,,1272,7
4510_SH_UP,,,1722,8
4510_SH_UP,,,1721,9
4510_SH_UP,,,3490,10
4510_SH_UP,,,3489,11
4510_SH_UP,05:49:00,,3488,12
4510_SH_DOWN,,05:50:00,3488,0
4510_SH_DOWN,,,3489,1
4510_SH_DOWN,,,3490,2
4510_SH_DOWN,,,1721,3
4510_SH_DOWN,,,1722,4
4510_SH_DOWN,,,1272,5
4510_SH_DOWN,,,2618,6
4510_SH_DOWN,,,3710,7
4510_SH_DOWN,,,1273,8
4510_SH_DOWN,,,1725,9
4510_SH_DOWN,,,3420,10
4510_SH_DOWN,,,1487,11
4510_SH_DOWN,06:09:00,,1486,12
4510_MS_UP,,05:30:00,1486,0
4510_MS_UP,,,1487,1
4510_MS_UP,,,3420,2
4510_MS_UP,,,1725,3
4510_MS_UP,,,1273,4
4510_MS_UP,,,3710,5
4510_MS_UP,,,2618,6
4510_MS_UP,,,1272,7
4510_MS_UP,,,1722,8
4510_MS_UP,,,1721,9
4510_MS_UP,,,3490,10
4510_MS_UP,,,3489,11
4510_MS_UP,05:49:00,,3488,12
4510_MS_DOWN,,05:50:00,3488,0
4510_MS_DOWN,,,3489,1
4510_MS_DOWN,,,3490,2
4510_MS_DOWN,,,1721,3
4510_MS_DOWN,,,1722,4
4510_MS_DOWN,,,1272,5
4510_MS_DOWN,,,2618,6
4510_MS_DOWN,,,3710,7
4510_MS_DOWN,,,1273,8
4510_MS_DOWN,,,1725,9
4510_MS_DOWN,,,3420,10
4510_MS_DOWN,,,1487,11
4510_MS_DOWN,06:09:00,,1486,12
4520_SH_UP,,05:30:00,1486,0
4520_SH_UP,,,1487,1
4520_SH_UP,,,3420,2
4520_SH_UP,,,1725,3
4520_SH_UP,,,1273,4
4520_SH_UP,,,3710,5
4520_SH_UP,,,1726,6
4520_SH_UP,,,1272,7
4520_SH_UP,,,1722,8
4520_SH_UP,,,2730,9
4520_SH_UP,05:46:00,,2729,10
4520_SH_DOWN,,05:45:00,2729,0
4520_SH_DOWN,,,2730,1
4520_SH_DOWN,,,1722,2
4520_SH_DOWN,,,1272,3
4520_SH_DOWN,,,1726,4
4520_SH_DOWN,,,3710,5
4520_SH_DOWN,,,1273,6
4520_SH_DOWN,,,1725,7
4520_SH_DOWN,,,3420,8
4520_SH_DOWN,,,1487,9
4520_SH_DOWN,06:01:00,,1486,10
4520_MS_UP,,05:30:00,1486,0
4520_MS_UP,,,1487,1
4520_MS_UP,,,3420,2
4520_MS_UP,,,1725,3
4520_MS_UP,,,1273,4
4520_MS_UP,,,3710,5
4520_MS_UP,,,1726,6
4520_MS_UP,,,1272,7
4520_MS_UP,,,1722,8
4520_MS_UP,,,2730,9
4520_MS_UP,05:43:00,,2729,10
4520_MS_DOWN,,05:45:00,2729,0
4520_MS_DOWN,,,2730,1
4520_MS_DOWN,,,1722,2
4520_MS_DOWN,,,1272,3
4520_MS_DOWN,,,1726,4
4520_MS_DOWN,,,3710,5
4520_MS_DOWN,,,1273,6
4520_MS_DOWN,,,1725,7
4520_MS_DOWN,,,3420,8
4520_MS_DOWN,,,1487,9
4520_MS_DOWN,05:58:00,,1486,10
1700_SH_UP,,06:19:00,3212,0
1700_SH_UP,,,224,1
1700_SH_UP,,,3763,2
1700_SH_UP,,,220,3
1700_SH_UP,,,219,4
1700_SH_UP,,,218,5
1700_SH_UP,,,217,6
1700_SH_UP,,,305,7
1700_SH_UP,,,2684,8
1700_SH_UP,06:41:00,,1064,9
1700_SH_DOWN,,06:00:00,1064,0
1700_SH_DOWN,,,2684,1
1700_SH_DOWN,,,305,2
1700_SH_DOWN,,,217,3
1700_SH_DOWN,,,218,4
1700_SH_DOWN,,,219,5
1700_SH_DOWN,,,220,6
1700_SH_DOWN,,,3763,7
1700_SH_DOWN,,,224,8
1700_SH_DOWN,06:22:00,,3212,9
1700_MS_UP,,06:19:00,3212,0
1700_MS_UP,,,224,1
1700_MS_UP,,,3763,2
1700_MS_UP,,,220,3
1700_MS_UP,,,219,4
1700_MS_UP,,,218,5
1700_MS_UP,,,217,6
1700_MS_UP,,,305,7
1700_MS_UP,,,2684,8
1700_MS_UP,06:41:00,,1064,9
1700_MS_DOWN,,06:00:00,1064,0
1700_MS_DOWN,,,2684,1
1700_MS_DOWN,,,305,2
1700_MS_DOWN,,,217,3
1700_MS_DOWN,,,218,4
1700_MS_DOWN,,,219,5
1700_MS_DOWN,,,220,6
1700_MS_DOWN,,,3763,7
1700_MS_DOWN,,,224,8
1700_MS_DOWN,06:22:00,,3212,9
1700_SH_UP,,20:09:00,3212,0
1700_SH_UP,,,224,1
1700_SH_UP,,,3763,2
1700_SH_UP,,,220,3
1700_SH_UP,,,219,4
1700_SH_UP,,,218,5
1700_SH_UP,,,217,6
1700_SH_UP,,,305,7
1700_SH_UP,,,2684,8
1700_SH_UP,20:40:00,,1064,9
1700_SH_DOWN,,20:40:00,1064,0
1700_SH_DOWN,,,2684,1
1700_SH_DOWN,,,305,2
1700_SH_DOWN,,,217,3
1700_SH_DOWN,,,218,4
1700_SH_DOWN,,,219,5
1700_SH_DOWN,,,220,6
1700_SH_DOWN,,,3763,7
1700_SH_DOWN,,,224,8
1700_SH_DOWN,21:11:00,,3212,9
1700_MS_UP,,20:09:00,3212,0
1700_MS_UP,,,224,1
1700_MS_UP,,,3763,2
1700_MS_UP,,,220,3
1700_MS_UP,,,219,4
1700_MS_UP,,,218,5
1700_MS_UP,,,217,6
1700_MS_UP,,,305,7
1700_MS_UP,,,2684,8
1700_MS_UP,20:40:00,,1064,9
1700_MS_DOWN,,20:40:00,1064,0
1700_MS_DOWN,,,2684,1
1700_MS_DOWN,,,305,2
1700_MS_DOWN,,,217,3
1700_MS_DOWN,,,218,4
1700_MS_DOWN,,,219,5
1700_MS_DOWN,,,220,6
1700_MS_DOWN,,,3763,7
1700_MS_DOWN,,,224,8
1700_MS_DOWN,21:11:00,,3212,9
2114_SUN_UP,,06:00:00,1337,0
2114_SUN_UP,,,1338,1
2114_SUN_UP,,,1339,2
2114_SUN_UP,,,1340,3
2114_SUN_UP,,,921,4
2114_SUN_UP,,,1069,5
2114_SUN_UP,,,1072,6
2114_SUN_UP,,,922,7
2114_SUN_UP,,,2419,8
2114_SUN_UP,,,925,9
2114_SUN_UP,,,3019,10
2114_SUN_UP,,,900,11
2114_SUN_UP,,,1341,12
2114_SUN_UP,,,1354,13
2114_SUN_UP,,,1088,14
2114_SUN_UP,,,1089,15
2114_SUN_UP,,,1343,16
2114_SUN_UP,,,1344,17
2114_SUN_UP,,,1345,18
2114_SUN_UP,,,2940,19
2114_SUN_UP,,,2827,20
2114_SUN_UP,,,2941,21
2114_SUN_UP,,,1345,22
2114_SUN_UP,,,1344,23
2114_SUN_UP,,,1343,24
2114_SUN_UP,,,1089,25
2114_SUN_UP,,,1088,26
2114_SUN_UP,,,1354,27
2114_SUN_UP,,,1341,28
2114_SUN_UP,,,900,29
2114_SUN_UP,,,3019,30
2114_SUN_UP,,,925,31
2114_SUN_UP,,,2419,32
2114_SUN_UP,,,2693,33
2114_SUN_UP,,,922,34
2114_SUN_UP,,,1072,35
2114_SUN_UP,,,1069,36
2114_SUN_UP,,,1340,37
2114_SUN_UP,,,1339,38
2114_SUN_UP,,,1338,39
2114_SUN_UP,06:22:00,,1337,40
2114_SUN_DOWN,,06:00:00,1337,0
2114_SUN_DOWN,,,1338,1
2114_SUN_DOWN,,,1339,2
2114_SUN_DOWN,,,1340,3
2114_SUN_DOWN,,,1069,4
2114_SUN_DOWN,,,1072,5
2114_SUN_DOWN,,,922,6
2114_SUN_DOWN,,,2693,7
2114_SUN_DOWN,,,2419,8
2114_SUN_DOWN,,,925,9
2114_SUN_DOWN,,,3019,10
2114_SUN_DOWN,,,900,11
2114_SUN_DOWN,,,1341,12
2114_SUN_DOWN,,,1354,13
2114_SUN_DOWN,,,1088,14
2114_SUN_DOWN,,,1089,15
2114_SUN_DOWN,,,1343,16
2114_SUN_DOWN,,,1344,17
2114_SUN_DOWN,,,1345,18
2114_SUN_DOWN,,,2941,19
2114_SUN_DOWN,,,2827,20
2114_SUN_DOWN,,,2940,21
2114_SUN_DOWN,,,1345,22
2114_SUN_DOWN,,,1344,23
2114_SUN_DOWN,,,1343,24
2114_SUN_DOWN,,,1089,25
2114_SUN_DOWN,,,1088,26
2114_SUN_DOWN,,,1354,27
2114_SUN_DOWN,,,1341,28
2114_SUN_DOWN,,,900,29
2114_SUN_DOWN,,,3019,30
2114_SUN_DOWN,,,925,31
2114_SUN_DOWN,,,2419,32
2114_SUN_DOWN,,,922,33
2114_SUN_DOWN,,,1072,34
2114_SUN_DOWN,,,1069,35
2114_SUN_DOWN,,,921,36
2114_SUN_DOWN,,,1340,37
2114_SUN_DOWN,,,1339,38
2114_SUN_DOWN,,,1338,39
2114_SUN_DOWN,06:22:00,,1337,40
2114_HOL_UP,,06:10:00,1337,0
2114_HOL_UP,,,1338,1
2114_HOL_UP,,,1339,2
2114_HOL_UP,,,1340,3
2114_HOL_UP,,,921,4
2114_HOL_UP,,,1069,5
2114_HOL_UP,,,1072,6
2114_HOL_UP,,,922,7
2114_HOL_UP,,,2419,8
2114_HOL_UP,,,925,9
2114_HOL_UP,,,3019,10
2114_HOL_UP,,,900,11
2114_HOL_UP,,,1341,12
2114_HOL_UP,,,1354,13
2114_HOL_UP,,,1088,14
2114_HOL_UP,,,1089,15
2114_HOL_UP,,,1343,16
2114_HOL_UP,,,1344,17
2114_HOL_UP,,,1345,18
2114_HOL_UP,,,2940,19
2114_HOL_UP,,,2827,20
2114_HOL_UP,,,2941,21
2114_HOL_UP,,,1345,22
2114_HOL_UP,,,1344,23
2114_HOL_UP,,,1343,24
2114_HOL_UP,,,1089,25
2114_HOL_UP,,,1088,26
2114_HOL_UP,,,1354,27
2114_HOL_UP,,,1341,28
2114_HOL_UP,,,900,29
2114_HOL_UP,,,3019,30
2114_HOL_UP,,,925,31
2114_HOL_UP,,,2419,32
2114_HOL_UP,,,2693,33
2114_HOL_UP,,,922,34
2114_HOL_UP,,,1072,35
2114_HOL_UP,,,1069,36
2114_HOL_UP,,,1340,37
2114_HOL_UP,,,1339,38
2114_HOL_UP,,,1338,39
2114_HOL_UP,06:32:00,,1337,40
2114_HOL_DOWN,,06:00:00,1337,0
2114_HOL_DOWN,,,1338,1
2114_HOL_DOWN,,,1339,2
2114_HOL_DOWN,,,1340,3
2114_HOL_DOWN,,,1069,4
2114_HOL_DOWN,,,1072,5
2114_HOL_DOWN,,,922,6
2114_HOL_DOWN,,,2693,7
2114_HOL_DOWN,,,2419,8
2114_HOL_DOWN,,,925,9
2114_HOL_DOWN,,,3019,10
2114_HOL_DOWN,,,900,11
2114_HOL_DOWN,,,1341,12
2114_HOL_DOWN,,,1354,13
2114_HOL_DOWN,,,1088,14
2114_HOL_DOWN,,,1089,15
2114_HOL_DOWN,,,1343,16
2114_HOL_DOWN,,,1344,17
2114_HOL_DOWN,,,1345,18
2114_HOL_DOWN,,,2941,19
2114_HOL_DOWN,,,2827,20
2114_HOL_DOWN,,,2940,21
2114_HOL_DOWN,,,1345,22
2114_HOL_DOWN,,,1344,23
2114_HOL_DOWN,,,1343,24
2114_HOL_DOWN,,,1089,25
2114_HOL_DOWN,,,1088,26
2114_HOL_DOWN,,,1354,27
2114_HOL_DOWN,,,1341,28
2114_HOL_DOWN,,,900,29
2114_HOL_DOWN,,,3019,30
2114_HOL_DOWN,,,925,31
2114_HOL_DOWN,,,2419,32
2114_HOL_DOWN,,,922,33
2114_HOL_DOWN,,,1072,34
2114_HOL_DOWN,,,1069,35
2114_HOL_DOWN,,,921,36
2114_HOL_DOWN,,,1340,37
2114_HOL_DOWN,,,1339,38
2114_HOL_DOWN,,,1338,39
2114_HOL_DOWN,06:22:00,,1337,40
2114_MF_UP,,06:00:00,1337,0
2114_MF_UP,,,1338,1
2114_MF_UP,,,1339,2
2114_MF_UP,,,1340,3
2114_MF_UP,,,921,4
2114_MF_UP,,,1069,5
2114_MF_UP,,,1072,6
2114_MF_UP,,,922,7
2114_MF_UP,,,2419,8
2114_MF_UP,,,925,9
2114_MF_UP,,,3019,10
2114_MF_UP,,,900,11
2114_MF_UP,,,1341,12
2114_MF_UP,,,1354,13
2114_MF_UP,,,1088,14
2114_MF_UP,,,1089,15
2114_MF_UP,,,1343,16
2114_MF_UP,,,1344,17
2114_MF_UP,,,1345,18
2114_MF_UP,,,2940,19
2114_MF_UP,,,2827,20
2114_MF_UP,,,2941,21
2114_MF_UP,,,1345,22
2114_MF_UP,,,1344,23
2114_MF_UP,,,1343,24
2114_MF_UP,,,1089,25
2114_MF_UP,,,1088,26
2114_MF_UP,,,1354,27
2114_MF_UP,,,1341,28
2114_MF_UP,,,900,29
2114_MF_UP,,,3019,30
2114_MF_UP,,,925,31
2114_MF_UP,,,2419,32
2114_MF_UP,,,2693,33
2114_MF_UP,,,922,34
2114_MF_UP,,,1072,35
2114_MF_UP,,,1069,36
2114_MF_UP,,,1340,37
2114_MF_UP,,,1339,38
2114_MF_UP,,,1338,39
2114_MF_UP,06:22:00,,1337,40
2114_MF_DOWN,,06:00:00,1337,0
2114_MF_DOWN,,,1338,1
2114_MF_DOWN,,,1339,2
2114_MF_DOWN,,,1340,3
2114_MF_DOWN,,,1069,4
2114_MF_DOWN,,,1072,5
2114_MF_DOWN,,,922,6
2114_MF_DOWN,,,2693,7
2114_MF_DOWN,,,2419,8
2114_MF_DOWN,,,925,9
2114_MF_DOWN,,,3019,10
2114_MF_DOWN,,,900,11
2114_MF_DOWN,,,1341,12
2114_MF_DOWN,,,1354,13
2114_MF_DOWN,,,1088,14
2114_MF_DOWN,,,1089,15
2114_MF_DOWN,,,1343,16
2114_MF_DOWN,,,1344,17
2114_MF_DOWN,,,1345,18
2114_MF_DOWN,,,2941,19
2114_MF_DOWN,,,2827,20
2114_MF_DOWN,,,2940,21
2114_MF_DOWN,,,1345,22
2114_MF_DOWN,,,1344,23
2114_MF_DOWN,,,1343,24
2114_MF_DOWN,,,1089,25
2114_MF_DOWN,,,1088,26
2114_MF_DOWN,,,1354,27
2114_MF_DOWN,,,1341,28
2114_MF_DOWN,,,900,29
2114_MF_DOWN,,,3019,30
2114_MF_DOWN,,,925,31
2114_MF_DOWN,,,2419,32
2114_MF_DOWN,,,922,33
2114_MF_DOWN,,,1072,34
2114_MF_DOWN,,,1069,35
2114_MF_DOWN,,,921,36
2114_MF_DOWN,,,1340,37
2114_MF_DOWN,,,1339,38
2114_MF_DOWN,,,1338,39
2114_MF_DOWN,06:22:00,,1337,40
2114_SAT_UP,,06:00:00,1337,0
2114_SAT_UP,,,1338,1
2114_SAT_UP,,,1339,2
2114_SAT_UP,,,1340,3
2114_SAT_UP,,,921,4
2114_SAT_UP,,,1069,5
2114_SAT_UP,,,1072,6
2114_SAT_UP,,,922,7
2114_SAT_UP,,,2419,8
2114_SAT_UP,,,925,9
2114_SAT_UP,,,3019,10
2114_SAT_UP,,,900,11
2114_SAT_UP,,,1341,12
2114_SAT_UP,,,1354,13
2114_SAT_UP,,,1088,14
2114_SAT_UP,,,1089,15
2114_SAT_UP,,,1343,16
2114_SAT_UP,,,1344,17
2114_SAT_UP,,,1345,18
2114_SAT_UP,,,2940,19
2114_SAT_UP,,,2827,20
2114_SAT_UP,,,2941,21
2114_SAT_UP,,,1345,22
2114_SAT_UP,,,1344,23
2114_SAT_UP,,,1343,24
2114_SAT_UP,,,1089,25
2114_SAT_UP,,,1088,26
2114_SAT_UP,,,1354,27
2114_SAT_UP,,,1341,28
2114_SAT_UP,,,900,29
2114_SAT_UP,,,3019,30
2114_SAT_UP,,,925,31
2114_SAT_UP,,,2419,32
2114_SAT_UP,,,2693,33
2114_SAT_UP,,,922,34
2114_SAT_UP,,,1072,35
2114_SAT_UP,,,1069,36
2114_SAT_UP,,,1340,37
2114_SAT_UP,,,1339,38
2114_SAT_UP,,,1338,39
2114_SAT_UP,06:22:00,,1337,40
2114_SAT_DOWN,,06:00:00,1337,0
2114_SAT_DOWN,,,1338,1
2114_SAT_DOWN,,,1339,2
2114_SAT_DOWN,,,1340,3
2114_SAT_DOWN,,,1069,4
2114_SAT_DOWN,,,1072,5
2114_SAT_DOWN,,,922,6
2114_SAT_DOWN,,,2693,7
2114_SAT_DOWN,,,2419,8
2114_SAT_DOWN,,,925,9
2114_SAT_DOWN,,,3019,10
2114_SAT_DOWN,,,900,11
2114_SAT_DOWN,,,1341,12
2114_SAT_DOWN,,,1354,13
2114_SAT_DOWN,,,1088,14
2114_SAT_DOWN,,,1089,15
2114_SAT_DOWN,,,1343,16
2114_SAT_DOWN,,,1344,17
2114_SAT_DOWN,,,1345,18
2114_SAT_DOWN,,,2941,19
2114_SAT_DOWN,,,2827,20
2114_SAT_DOWN,,,2940,21
2114_SAT_DOWN,,,1345,22
2114_SAT_DOWN,,,1344,23
2114_SAT_DOWN,,,1343,24
2114_SAT_DOWN,,,1089,25
2114_SAT_DOWN,,,1088,26
2114_SAT_DOWN,,,1354,27
2114_SAT_DOWN,,,1341,28
2114_SAT_DOWN,,,900,29
2114_SAT_DOWN,,,3019,30
2114_SAT_DOWN,,,925,31
2114_SAT_DOWN,,,2419,32
2114_SAT_DOWN,,,922,33
2114_SAT_DOWN,,,1072,34
2114_SAT_DOWN,,,1069,35
2114_SAT_DOWN,,,921,36
2114_SAT_DOWN,,,1340,37
2114_SAT_DOWN,,,1339,38
2114_SAT_DOWN,,,1338,39
2114_SAT_DOWN,06:22:00,,1337,40
0171_SH_UP,,07:30:00,233,0
0171_SH_UP,,,2813,1
0171_SH_UP,,,298,2
0171_SH_UP,,,299,3
0171_SH_UP,,,308,4
0171_SH_UP,,,300,5
0171_SH_UP,,,234,6
0171_SH_UP,,,235,7
0171_SH_UP,,,3544,8
0171_SH_UP,,,237,9
0171_SH_UP,,,5,10
0171_SH_UP,,,3034,11
0171_SH_UP,,,3119,12
0171_SH_UP,,,6,13
0171_SH_UP,,,896,14
0171_SH_UP,,,42,15
0171_SH_UP,,,9,16
0171_SH_UP,,,10,17
0171_SH_UP,,,3147,18
0171_SH_UP,,,11,19
0171_SH_UP,,,12,20
0171_SH_UP,,,14,21
0171_SH_UP,,,15,22
0171_SH_UP,,,17,23
0171_SH_UP,,,3159,24
0171_SH_UP,,,18,25
0171_SH_UP,,,43,26
0171_SH_UP,,,20,27
0171_SH_UP,,,22,28
0171_SH_UP,,,25,29
0171_SH_UP,,,26,30
0171_SH_UP,,,29,31
0171_SH_UP,,,148,32
0171_SH_UP,,,149,33
0171_SH_UP,,,150,34
0171_SH_UP,,,151,35
0171_SH_UP,,,2685,36
0171_SH_UP,,,1064,37
0171_SH_UP,,,1245,38
0171_SH_UP,,,1247,39
0171_SH_UP,,,238,40
0171_SH_UP,,,239,41
0171_SH_UP,,,240,42
0171_SH_UP,,,241,43
0171_SH_UP,,,242,44
0171_SH_UP,,,1249,45
0171_SH_UP,,,243,46
0171_SH_UP,,,244,47
0171_SH_UP,,,245,48
0171_SH_UP,,,1631,49
0171_SH_UP,,,1634,50
0171_SH_UP,,,1630,51
0171_SH_UP,,,1629,52
0171_SH_UP,08:55:00,,1628,53
0171_SH_DOWN,,06:00:00,1628,0
0171_SH_DOWN,,,1629,1
0171_SH_DOWN,,,1630,2
0171_SH_DOWN,,,1634,3
0171_SH_DOWN,,,1631,4
0171_SH_DOWN,,,245,5
0171_SH_DOWN,,,244,6
0171_SH_DOWN,,,243,7
0171_SH_DOWN,,,1249,8
0171_SH_DOWN,,,242,9
0171_SH_DOWN,,,241,10
0171_SH_DOWN,,,240,11
0171_SH_DOWN,,,239,12
0171_SH_DOWN,,,238,13
0171_SH_DOWN,,,1247,14
0171_SH_DOWN,,,1245,15
0171_SH_DOWN,,,1064,16
0171_SH_DOWN,,,2685,17
0171_SH_DOWN,,,151,18
0171_SH_DOWN,,,150,19
0171_SH_DOWN,,,149,20
0171_SH_DOWN,,,148,21
0171_SH_DOWN,,,29,22
0171_SH_DOWN,,,26,23
0171_SH_DOWN,,,25,24
0171_SH_DOWN,,,22,25
0171_SH_DOWN,,,20,26
0171_SH_DOWN,,,43,27
0171_SH_DOWN,,,18,28
0171_SH_DOWN,,,3159,29
0171_SH_DOWN,,,17,30
0171_SH_DOWN,,,15,31
0171_SH_DOWN,,,14,32
0171_SH_DOWN,,,12,33
0171_SH_DOWN,,,11,34
0171_SH_DOWN,,,3147,35
0171_SH_DOWN,,,10,36
0171_SH_DOWN,,,9,37
0171_SH_DOWN,,,42,38
0171_SH_DOWN,,,896,39
0171_SH_DOWN,,,6,40
0171_SH_DOWN,,,3119,41
0171_SH_DOWN,,,3034,42
0171_SH_DOWN,,,5,43
0171_SH_DOWN,,,237,44
0171_SH_DOWN,,,3544,45
0171_SH_DOWN,,,235,46
0171_SH_DOWN,,,234,47
0171_SH_DOWN,,,300,48
0171_SH_DOWN,,,308,49
0171_SH_DOWN,,,299,50
0171_SH_DOWN,,,298,51
0171_SH_DOWN,,,2813,52
0171_SH_DOWN,07:25:00,,233,53
0171_MS_UP,,07:30:00,233,0
0171_MS_UP,,,2813,1
0171_MS_UP,,,298,2
0171_MS_UP,,,299,3
0171_MS_UP,,,308,4
0171_MS_UP,,,300,5
0171_MS_UP,,,234,6
0171_MS_UP,,,235,7
0171_MS_UP,,,3544,8
0171_MS_UP,,,237,9
0171_MS_UP,,,5,10
0171_MS_UP,,,3034,11
0171_MS_UP,,,3119,12
0171_MS_UP,,,6,13
0171_MS_UP,,,896,14
0171_MS_UP,,,42,15
0171_MS_UP,,,9,16
0171_MS_UP,,,10,17
0171_MS_UP,,,3147,18
0171_MS_UP,,,11,19
0171_MS_UP,,,12,20
0171_MS_UP,,,14,21
0171_MS_UP,,,15,22
0171_MS_UP,,,17,23
0171_MS_UP,,,3159,24
0171_MS_UP,,,18,25
0171_MS_UP,,,43,26
0171_MS_UP,,,20,27
0171_MS_UP,,,22,28
0171_MS_UP,,,25,29
0171_MS_UP,,,26,30
0171_MS_UP,,,29,31
0171_MS_UP,,,148,32
0171_MS_UP,,,149,33
0171_MS_UP,,,150,34
0171_MS_UP,,,151,35
0171_MS_UP,,,2685,36
0171_MS_UP,,,1064,37
0171_MS_UP,,,1245,38
0171_MS_UP,,,1247,39
0171_MS_UP,,,238,40
0171_MS_UP,,,239,41
0171_MS_UP,,,240,42
0171_MS_UP,,,241,43
0171_MS_UP,,,242,44
0171_MS_UP,,,1249,45
0171_MS_UP,,,243,46
0171_MS_UP,,,244,47
0171_MS_UP,,,245,48
0171_MS_UP,,,1631,49
0171_MS_UP,,,1634,50
0171_MS_UP,,,1630,51
0171_MS_UP,,,1629,52
0171_MS_UP,08:55:00,,1628,53
0171_MS_DOWN,,06:00:00,1628,0
0171_MS_DOWN,,,1629,1
0171_MS_DOWN,,,1630,2
0171_MS_DOWN,,,1634,3
0171_MS_DOWN,,,1631,4
0171_MS_DOWN,,,245,5
0171_MS_DOWN,,,244,6
0171_MS_DOWN,,,243,7
0171_MS_DOWN,,,1249,8
0171_MS_DOWN,,,242,9
0171_MS_DOWN,,,241,10
0171_MS_DOWN,,,240,11
0171_MS_DOWN,,,239,12
0171_MS_DOWN,,,238,13
0171_MS_DOWN,,,1247,14
0171_MS_DOWN,,,1245,15
0171_MS_DOWN,,,1064,16
0171_MS_DOWN,,,2685,17
0171_MS_DOWN,,,151,18
0171_MS_DOWN,,,150,19
0171_MS_DOWN,,,149,20
0171_MS_DOWN,,,148,21
0171_MS_DOWN,,,29,22
0171_MS_DOWN,,,26,23
0171_MS_DOWN,,,25,24
0171_MS_DOWN,,,22,25
0171_MS_DOWN,,,20,26
0171_MS_DOWN,,,43,27
0171_MS_DOWN,,,18,28
0171_MS_DOWN,,,3159,29
0171_MS_DOWN,,,17,30
0171_MS_DOWN,,,15,31
0171_MS_DOWN,,,14,32
0171_MS_DOWN,,,12,33
0171_MS_DOWN,,,11,34
0171_MS_DOWN,,,3147,35
0171_MS_DOWN,,,10,36
0171_MS_DOWN,,,9,37
0171_MS_DOWN,,,42,38
0171_MS_DOWN,,,896,39
0171_MS_DOWN,,,6,40
0171_MS_DOWN,,,3119,41
0171_MS_DOWN,,,3034,42
0171_MS_DOWN,,,5,43
0171_MS_DOWN,,,237,44
0171_MS_DOWN,,,3544,45
0171_MS_DOWN,,,235,46
0171_MS_DOWN,,,234,47
0171_MS_DOWN,,,300,48
0171_MS_DOWN,,,308,49
0171_MS_DOWN,,,299,50
0171_MS_DOWN,,,298,51
0171_MS_DOWN,,,2813,52
0171_MS_DOWN,07:25:00,,233,53
0171_MF_UP,,08:05:00,233,0
0171_MF_UP,,,2813,1
0171_MF_UP,,,298,2
0171_MF_UP,,,299,3
0171_MF_UP,,,308,4
0171_MF_UP,,,300,5
0171_MF_UP,,,234,6
0171_MF_UP,,,235,7
0171_MF_UP,,,3544,8
0171_MF_UP,,,237,9
0171_MF_UP,,,5,10
0171_MF_UP,,,3034,11
0171_MF_UP,,,3119,12
0171_MF_UP,,,6,13
0171_MF_UP,,,896,14
0171_MF_UP,,,42,15
0171_MF_UP,,,9,16
0171_MF_UP,,,10,17
0171_MF_UP,,,3147,18
0171_MF_UP,,,11,19
0171_MF_UP,,,12,20
0171_MF_UP,,,14,21
0171_MF_UP,,,15,22
0171_MF_UP,,,17,23
0171_MF_UP,,,3159,24
0171_MF_UP,,,18,25
0171_MF_UP,,,43,26
0171_MF_UP,,,20,27
0171_MF_UP,,,22,28
0171_MF_UP,,,25,29
0171_MF_UP,,,26,30
0171_MF_UP,,,29,31
0171_MF_UP,,,148,32
0171_MF_UP,,,149,33
0171_MF_UP,,,150,34
0171_MF_UP,,,151,35
0171_MF_UP,,,2685,36
0171_MF_UP,,,1064,37
0171_MF_UP,,,1245,38
0171_MF_UP,,,1247,39
0171_MF_UP,,,238,40
0171_MF_UP,,,239,41
0171_MF_UP,,,240,42
0171_MF_UP,,,241,43
0171_MF_UP,,,242,44
0171_MF_UP,,,1249,45
0171_MF_UP,,,243,46
0171_MF_UP,,,244,47
0171_MF_UP,,,245,48
0171_MF_UP,,,1631,49
0171_MF_UP,,,1634,50
0171_MF_UP,,,1630,51
0171_MF_UP,,,1629,52
0171_MF_UP,08:55:00,,1628,53
0171_MF_DOWN,,07:40:00,1628,0
0171_MF_DOWN,,,1629,1
0171_MF_DOWN,,,1630,2
0171_MF_DOWN,,,1634,3
0171_MF_DOWN,,,1631,4
0171_MF_DOWN,,,245,5
0171_MF_DOWN,,,244,6
0171_MF_DOWN,,,243,7
0171_MF_DOWN,,,1249,8
0171_MF_DOWN,,,242,9
0171_MF_DOWN,,,241,10
0171_MF_DOWN,,,240,11
0171_MF_DOWN,,,239,12
0171_MF_DOWN,,,238,13
0171_MF_DOWN,,,1247,14
0171_MF_DOWN,,,1245,15
0171_MF_DOWN,,,1064,16
0171_MF_DOWN,,,2685,17
0171_MF_DOWN,,,151,18
0171_MF_DOWN,,,150,19
0171_MF_DOWN,,,149,20
0171_MF_DOWN,,,148,21
0171_MF_DOWN,,,29,22
0171_MF_DOWN,,,26,23
0171_MF_DOWN,,,25,24
0171_MF_DOWN,,,22,25
0171_MF_DOWN,,,20,26
0171_MF_DOWN,,,43,27
0171_MF_DOWN,,,18,28
0171_MF_DOWN,,,3159,29
0171_MF_DOWN,,,17,30
0171_MF_DOWN,,,15,31
0171_MF_DOWN,,,14,32
0171_MF_DOWN,,,12,33
0171_MF_DOWN,,,11,34
